datetime,temp_C,rh,CO2_ppm,particles03um,particles05um,particles10um,particles25um,particles50um,particles100um,projectname,median_household_income,ppn_poverty,ppn_total,poverty_rate,base_pm2122,base_bc2122
2024-11-11T00:05:50Z,16.3,50,506,1389,434,62,4,4,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:05:54Z,16.3,50,506,1314,405,60,4,4,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:05:59Z,15.9,51.1,479,1281,394,54,4,4,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:04Z,15.9,51.1,479,1269,394,56,4,4,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:09Z,15.7,52,477,1296,398,50,2,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:14Z,15.4,52.8,478,1317,416,41,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:19Z,15.2,53.5,478,1404,445,48,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:24Z,15,54.2,464,1461,458,43,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:29Z,14.8,55,464,1455,453,47,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:34Z,14.6,55.7,471,1377,426,50,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:39Z,14.4,56.3,468,1272,390,52,0,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:44Z,14.3,56.9,470,1140,344,70,4,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:49Z,14.1,57.6,468,1230,371,73,6,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:54Z,13.8,58.3,467,1404,425,78,10,6,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:06:59Z,13.6,59.8,466,1554,478,71,10,6,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:04Z,13.4,60.3,468,1422,442,52,6,6,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:09Z,13.3,60.8,469,1335,428,44,6,4,2,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:14Z,13.2,61.3,467,1455,462,51,8,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:19Z,13.1,61.8,467,1605,508,69,10,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:24Z,13.1,62.3,467,1833,560,74,8,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:29Z,13,62.5,471,1716,521,76,8,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:34Z,12.9,62.6,471,1677,507,74,4,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:39Z,12.9,62.7,472,1545,485,65,4,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:44Z,12.8,62.8,471,1455,460,74,6,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:49Z,12.7,62.9,470,1383,438,91,6,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:54Z,12.7,63,470,1422,453,83,2,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:07:59Z,12.6,63.2,465,1356,430,70,2,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:04Z,12.6,63.2,467,1482,471,52,2,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:09Z,12.7,63.3,470,1608,507,76,4,2,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:14Z,12.7,63.3,480,1677,528,63,6,4,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:19Z,12.7,63.3,480,1545,491,63,4,4,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:24Z,12.7,63.3,477,1524,475,58,4,4,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:29Z,12.7,63.2,479,1515,470,61,2,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:34Z,12.7,63.2,480,1635,504,97,2,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:39Z,12.7,63.2,482,1725,533,98,8,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:44Z,12.7,63.2,481,1704,534,88,10,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:49Z,12.7,63.3,482,1635,513,88,6,0,0,coast-inland,104246,4170,4170,1,7.432591915130615,0.7770200371742249
2024-11-11T00:08:54Z,12.6,63.3,482,1692,533,92,2,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:08:59Z,12.6,63.3,481,1671,523,70,2,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:04Z,12.6,63.3,480,1668,529,74,4,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:09Z,12.6,63.3,480,1722,528,57,4,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:14Z,12.6,63.3,480,1587,477,70,4,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:19Z,12.6,63.3,481,1779,528,73,2,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:24Z,12.6,63.3,481,1800,560,97,4,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:29Z,12.6,63.3,483,1833,577,94,6,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:34Z,12.6,63.3,482,1611,517,97,12,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:39Z,12.6,63.3,482,1656,535,100,10,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:44Z,12.6,63.3,481,1473,467,77,6,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:49Z,12.5,63.4,480,1647,502,59,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:54Z,12.5,63.4,479,1647,495,54,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:09:59Z,12.5,63.4,477,1785,545,64,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:04Z,12.5,63.4,476,1668,519,77,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:09Z,12.5,63.4,472,1701,533,82,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:14Z,12.6,63.4,470,1554,480,69,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:19Z,12.6,63.3,470,1566,473,78,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:24Z,12.7,63.2,470,1647,510,73,4,4,4,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:29Z,12.7,63.1,470,1647,512,69,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:34Z,12.9,62.7,471,1617,509,62,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:39Z,12.9,62.6,469,1575,494,71,2,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:44Z,12.9,62.5,471,1593,479,100,4,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:49Z,13,62.5,471,1947,589,102,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:54Z,12.9,62.4,468,1959,593,96,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:10:59Z,12.9,62.4,468,2133,660,109,4,4,4,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:04Z,12.9,62.5,468,2085,652,108,4,4,4,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:09Z,12.8,62.5,469,2040,653,108,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:14Z,12.8,62.6,468,2007,643,96,2,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:19Z,12.8,62.6,468,1821,582,86,4,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:24Z,12.7,62.7,468,1833,570,73,4,4,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:29Z,12.7,62.7,467,1779,550,71,6,6,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:34Z,12.7,62.7,466,1869,586,81,8,6,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:39Z,12.7,62.7,466,1815,585,83,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:44Z,12.8,62.6,462,1977,633,106,10,6,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:49Z,12.8,62.6,464,1905,606,102,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:54Z,12.9,62.6,468,1893,595,97,8,6,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:11:59Z,12.9,62.6,468,1797,559,87,6,6,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:04Z,12.9,62.4,468,1743,541,71,2,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:09Z,12.9,62.4,472,1860,571,80,4,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:14Z,13,62.4,472,1869,583,102,4,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:19Z,13,62.3,472,1866,583,82,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:24Z,13,62.3,473,1968,619,108,4,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:29Z,13,62.2,473,2175,690,146,10,2,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:34Z,13,62.2,474,2169,688,140,20,6,2,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:39Z,13,62.2,475,2028,645,111,10,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:44Z,13,62.2,479,2037,639,95,12,6,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:49Z,13,62.1,479,2121,663,99,8,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:54Z,12.9,62.1,478,2064,640,101,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:12:59Z,12.8,62.2,477,2232,682,114,4,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:04Z,12.8,62.3,477,2469,758,124,2,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:09Z,12.8,62.3,474,2502,766,113,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:14Z,12.7,62.3,475,2715,825,110,6,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:19Z,12.7,62.4,474,2697,836,132,6,6,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:24Z,12.7,62.4,474,2664,839,157,8,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:29Z,12.6,62.6,475,2889,899,149,8,4,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:34Z,12.6,62.6,477,3069,941,134,2,2,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:39Z,12.6,62.6,476,2949,885,122,0,0,0,coast-inland,104246,4170,4170,1,7.8744425773620605,0.893049955368042
2024-11-11T00:13:44Z,12.6,62.7,478,2973,908,150,4,2,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:13:49Z,12.5,62.8,476,3183,999,174,18,8,2,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:13:54Z,12.6,62.8,475,3255,1019,157,16,4,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:13:59Z,12.6,62.8,476,2955,926,123,16,4,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:04Z,12.6,62.8,475,2931,914,116,10,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:09Z,12.6,62.6,475,3081,950,109,4,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:14Z,12.6,62.6,475,2997,930,101,0,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:19Z,12.6,62.7,473,3087,970,102,0,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:24Z,12.5,62.8,473,2973,935,130,2,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:29Z,12.5,62.8,474,2847,891,143,2,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:34Z,12.5,62.9,473,2679,842,137,2,0,0,coast-inland,104246,4170,4170,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:39Z,12.4,63,476,2505,789,141,2,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:44Z,12.4,63.1,480,2427,769,132,4,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:49Z,12.4,63.1,477,2208,688,125,10,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:54Z,12.4,63.1,476,2097,639,135,12,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:14:59Z,12.4,63.2,476,2112,650,134,6,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:04Z,12.4,63.3,477,2139,668,131,2,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:09Z,12.3,63.4,476,2316,718,144,0,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:14Z,12.3,63.4,474,2289,714,124,0,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:19Z,12.3,63.4,474,2595,785,119,4,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:24Z,12.3,63.4,472,2781,863,147,14,6,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:29Z,12.3,63.4,472,2442,774,142,18,8,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:34Z,12.3,63.5,474,2202,693,123,14,6,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:39Z,12.3,63.5,473,2343,732,122,10,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:44Z,12.4,63.4,473,2430,756,125,8,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:49Z,12.4,63.4,473,2313,724,112,14,6,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:54Z,12.4,63.3,473,2307,725,121,10,4,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:15:59Z,12.4,63.3,473,2406,756,135,6,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:04Z,12.4,63.3,472,2217,689,110,8,6,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:09Z,12.5,63.3,471,2124,660,105,6,4,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:14Z,12.4,63.3,464,2247,703,100,6,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:19Z,12.5,63.3,462,2328,741,111,4,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:24Z,12.5,63.2,464,2445,786,133,4,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:29Z,12.5,63.2,464,2532,802,171,4,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:34Z,12.6,63.1,466,2445,777,180,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:39Z,12.6,63.1,466,2400,753,161,4,4,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:44Z,12.7,63,466,2220,690,121,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:49Z,12.7,63.1,465,2193,681,112,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:54Z,12.6,63.1,467,2178,681,91,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:16:59Z,12.6,63.1,469,2175,683,98,4,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:04Z,12.6,63.1,468,2331,718,96,6,6,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:09Z,12.6,63.1,472,2253,696,121,4,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:14Z,12.6,63.1,472,2274,698,108,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:19Z,12.6,63.1,473,2586,814,144,2,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:24Z,12.7,63.1,472,2466,779,121,10,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:29Z,12.7,63.1,470,2313,735,114,20,8,4,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:34Z,12.6,63.1,472,2265,714,125,16,10,4,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:39Z,12.6,63.1,471,2319,734,139,14,10,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:44Z,12.6,63.2,472,2694,839,143,8,6,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:49Z,12.6,63.3,471,2715,839,145,6,4,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:54Z,12.6,63.3,471,2775,837,133,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:17:59Z,12.6,63.3,472,2571,777,105,4,4,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:04Z,12.6,63.3,473,2403,735,92,2,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:09Z,12.6,63.3,472,2355,720,93,2,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:14Z,12.6,63.4,471,2295,704,96,2,2,2,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:19Z,12.5,63.5,471,2418,753,116,0,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:24Z,12.5,63.6,470,2400,749,129,2,0,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:29Z,12.5,63.5,468,2346,731,129,8,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:34Z,12.4,63.6,468,2589,816,135,8,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:39Z,12.4,63.6,468,2562,808,113,6,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:44Z,12.4,63.7,467,2643,823,109,2,2,0,coast-inland,143750,5849,5849,1,8.371702194213867,0.9083449244499207
2024-11-11T00:18:49Z,12.4,63.7,468,2505,781,123,0,0,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:18:54Z,12.5,63.6,466,2502,788,128,0,0,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:18:59Z,12.4,63.7,458,2295,715,124,0,0,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:04Z,12.4,63.6,459,2211,693,123,0,0,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:09Z,12.4,63.7,459,1995,633,108,2,2,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:14Z,12.4,63.7,456,2025,632,90,2,2,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:19Z,12.4,63.7,457,2229,696,128,4,4,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:24Z,12.4,63.7,457,2415,735,137,4,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:29Z,12.4,63.7,457,2694,833,170,6,4,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:34Z,12.4,63.8,457,2670,818,144,6,4,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:39Z,12.4,63.7,457,2685,810,122,4,4,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:44Z,12.4,63.7,458,2673,805,114,12,8,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:49Z,12.5,63.7,458,2568,795,124,16,8,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:54Z,12.5,63.6,458,3087,965,174,22,6,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:19:59Z,12.6,63.5,458,3126,980,175,28,10,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:04Z,12.6,63.5,459,2703,835,133,20,10,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:09Z,12.6,63.4,459,2319,713,103,10,4,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:14Z,12.7,63.4,459,2217,676,112,2,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:19Z,12.7,63.4,459,2130,666,128,2,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:24Z,12.7,63.4,460,2196,679,142,2,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:29Z,12.7,63.4,459,2355,725,151,8,8,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:34Z,12.7,63.5,459,2391,740,123,10,8,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:39Z,12.6,63.5,460,2289,703,108,10,8,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:44Z,12.6,63.5,460,5553,1749,366,25,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:49Z,12.6,63.5,459,5784,1828,375,37,6,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:54Z,12.6,63.6,459,2487,772,143,22,6,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:20:59Z,12.5,63.8,460,2493,764,138,18,6,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:04Z,12.4,64,461,2496,765,134,10,4,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:09Z,12.4,64.1,462,2370,727,129,6,4,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:14Z,12.3,64.2,464,2415,752,119,4,4,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:19Z,12.3,64.3,461,2271,721,114,4,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:24Z,12.3,64.3,461,2256,715,120,4,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:29Z,12.3,64.4,461,2526,804,147,6,2,0,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:34Z,12.3,64.3,462,2871,912,147,6,2,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:39Z,12.4,64.3,462,2754,846,143,10,4,4,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:44Z,12.4,64.3,461,2496,768,127,8,2,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
2024-11-11T00:21:49Z,12.4,64.2,464,2292,712,127,12,4,2,coast-inland,143750,5849,5849,1,8.816061019897461,0.8869602084159851
